City,Date,Card Type,Exp Type,Gender,Amount,Date_as_int,Year,Month,Country
Morena,2015-01-20,Platinum,Fuel,F,257060,20150120,2015,Jan,India
Greater Mumbai,2014-11-08,Gold,Bills,M,117492,20141108,2014,Nov,India
Kovvur,2014-10-18,Gold,Fuel,M,222214,20141018,2014,Oct,India
Siana,2014-01-11,Gold,Grocery,F,167716,20140111,2014,Jan,India
Dehri-on-Sone,2014-03-25,Silver,Entertainment,F,76909,20140325,2014,Mar,India
Bengaluru,2015-02-19,Gold,Grocery,F,263916,20150219,2015,Feb,India
Bahadurgarh,2014-08-24,Platinum,Food,M,216707,20140824,2014,Aug,India
Nanded-Waghala,2013-12-14,Silver,Entertainment,M,77486,20131214,2013,Dec,India
Baharampur,2014-12-15,Gold,Food,M,71639,20141215,2014,Dec,India
Suri,2015-01-15,Silver,Food,M,133057,20150115,2015,Jan,India
Nakodar,2014-09-12,Signature,Fuel,F,205582,20140912,2014,Sep,India
Rampur,2014-03-10,Gold,Food,M,20352,20140310,2014,Mar,India
Lahar,2014-08-23,Platinum,Entertainment,M,257133,20140823,2014,Aug,India
Aurangabad,2015-03-26,Platinum,Entertainment,F,132196,20150326,2015,Mar,India
Tharamangalam,2014-09-21,Platinum,Grocery,F,279747,20140921,2014,Sep,India
Nadiad,2013-10-31,Platinum,Food,F,120716,20131031,2013,Oct,India
Washim,2014-04-26,Silver,Food,M,11584,20140426,2014,Apr,India
Kozhikode,2015-05-01,Signature,Fuel,M,238815,20150501,2015,May,India
Tilda Newra,2013-10-30,Silver,Food,F,295989,20131030,2013,Oct,India
Bathinda,2014-08-05,Gold,Bills,M,218425,20140805,2014,Aug,India
Raghogarh-Vijaypur,2013-11-05,Silver,Grocery,F,284754,20131105,2013,Nov,India
Gokak,2013-12-16,Silver,Food,F,257987,20131216,2013,Dec,India
Bhubaneswar,2015-02-02,Gold,Fuel,M,87849,20150202,2015,Feb,India
Visnagar,2014-09-16,Platinum,Food,M,273952,20140916,2014,Sep,India
Parli,2014-02-20,Platinum,Food,F,232782,20140220,2014,Feb,India
Baharampur,2014-09-29,Silver,Bills,F,89636,20140929,2014,Sep,India
Mandideep,2014-11-12,Signature,Bills,M,157350,20141112,2014,Nov,India
Sedam,2014-10-07,Platinum,Fuel,M,232971,20141007,2014,Oct,India
Thiruvalla,2015-02-09,Signature,Food,M,59273,20150209,2015,Feb,India
Ratnagiri,2014-02-08,Silver,Food,M,154033,20140208,2014,Feb,India
Nagaur,2014-04-13,Signature,Bills,F,239702,20140413,2014,Apr,India
Pathanamthitta,2014-03-09,Signature,Fuel,F,96886,20140309,2014,Mar,India
Muvattupuzha,2014-08-12,Silver,Food,M,231933,20140812,2014,Aug,India
Sonipat,2014-04-27,Gold,Fuel,M,93973,20140427,2014,Apr,India
Jalandhar Cantt.,2014-03-22,Platinum,Fuel,F,207360,20140322,2014,Mar,India
Thiruvananthapuram,2015-05-18,Signature,Food,F,130382,20150518,2015,May,India
Sirsi,2014-07-10,Platinum,Food,M,238859,20140710,2014,Jul,India
Sholingur,2014-11-15,Silver,Entertainment,M,155457,20141115,2014,Nov,India
Porsa,2014-12-06,Platinum,Fuel,F,221307,20141206,2014,Dec,India
Sattur,2015-03-29,Silver,Food,F,175788,20150329,2015,Mar,India
Mahesana,2014-01-07,Gold,Grocery,M,99566,20140107,2014,Jan,India
Soro,2014-06-15,Silver,Entertainment,F,125482,20140615,2014,Jun,India
Gohana,2015-05-01,Signature,Grocery,M,13635,20150501,2015,May,India
Wokha,2015-04-23,Platinum,Entertainment,F,161466,20150423,2015,Apr,India
Puttur,2014-03-21,Signature,Entertainment,F,60690,20140321,2014,Mar,India
Sadabad,2015-01-31,Gold,Bills,F,226270,20150131,2015,Jan,India
Jamnagar,2015-04-01,Platinum,Food,M,29571,20150401,2015,Apr,India
Risod,2013-12-21,Platinum,Fuel,M,14360,20131221,2013,Dec,India
Zamania,2014-07-18,Silver,Entertainment,M,5006,20140718,2014,Jul,India
Sangamner,2014-06-27,Platinum,Fuel,M,238483,20140627,2014,Jun,India
Rajgir,2014-10-30,Platinum,Entertainment,M,223679,20141030,2014,Oct,India
Karaikal,2014-01-20,Silver,Bills,M,194036,20140120,2014,Jan,India
Koyilandy,2014-12-05,Signature,Grocery,M,60425,20141205,2014,Dec,India
Firozpur Cantt.,2014-09-13,Platinum,Fuel,F,214032,20140913,2014,Sep,India
Masaurhi,2014-05-21,Platinum,Entertainment,M,139506,20140521,2014,May,India
Udaipur,2014-07-13,Gold,Grocery,F,212231,20140713,2014,Jul,India
Raver,2014-10-25,Silver,Bills,F,96997,20141025,2014,Oct,India
Darjiling,2013-12-26,Gold,Food,F,261509,20131226,2013,Dec,India
Ganjbasoda,2014-07-05,Gold,Grocery,M,173511,20140705,2014,Jul,India
Bhimavaram,2014-02-25,Silver,Entertainment,F,153883,20140225,2014,Feb,India
Bharuch,2015-04-30,Signature,Entertainment,M,140244,20150430,2015,Apr,India
Tinsukia,2014-12-02,Signature,Bills,F,163781,20141202,2014,Dec,India
Gooty,2014-04-12,Gold,Fuel,F,110529,20140412,2014,Apr,India
Lahar,2015-04-07,Platinum,Fuel,M,229807,20150407,2015,Apr,India
Panruti,2013-11-20,Signature,Fuel,F,105883,20131120,2013,Nov,India
Manuguru,2014-09-26,Gold,Food,F,224343,20140926,2014,Sep,India
Ranaghat,2013-12-14,Gold,Food,M,144867,20131214,2013,Dec,India
Raisen,2013-10-27,Silver,Bills,M,35875,20131027,2013,Oct,India
Jagdalpur,2014-01-07,Platinum,Grocery,M,250437,20140107,2014,Jan,India
Panchkula,2014-02-02,Platinum,Food,M,76335,20140202,2014,Feb,India
Kakinada,2014-01-26,Silver,Grocery,M,272473,20140126,2014,Jan,India
Musabani,2014-08-19,Signature,Food,M,37384,20140819,2014,Aug,India
Adoor,2014-04-20,Platinum,Fuel,M,250113,20140420,2014,Apr,India
Gaya,2013-11-26,Platinum,Bills,F,192595,20131126,2013,Nov,India
Sitapur,2013-12-14,Gold,Grocery,M,219580,20131214,2013,Dec,India
Sasaram,2013-11-15,Gold,Grocery,M,80891,20131115,2013,Nov,India
Vita,2015-04-13,Signature,Fuel,M,266392,20150413,2015,Apr,India
Nokha,2014-04-01,Signature,Bills,M,163677,20140401,2014,Apr,India
Robertsganj,2014-02-20,Platinum,Food,F,219194,20140220,2014,Feb,India
Lalsot,2015-05-09,Gold,Entertainment,F,293797,20150509,2015,May,India
Sangamner,2014-02-12,Silver,Fuel,M,185529,20140212,2014,Feb,India
Naugawan Sadat,2014-05-21,Signature,Food,M,125293,20140521,2014,May,India
Sibsagar,2013-12-30,Silver,Grocery,F,133784,20131230,2013,Dec,India
Chatra,2014-10-04,Silver,Food,F,97565,20141004,2014,Oct,India
Pandharpur,2014-10-31,Gold,Food,F,257029,20141031,2014,Oct,India
Nepanagar,2014-01-25,Signature,Entertainment,M,101377,20140125,2014,Jan,India
Thiruvananthapuram,2014-05-24,Gold,Grocery,M,163029,20140524,2014,May,India
Ramganj Mandi,2014-07-26,Gold,Entertainment,F,37932,20140726,2014,Jul,India
Najibabad,2014-07-29,Platinum,Fuel,F,102156,20140729,2014,Jul,India
Tiruchengode,2015-01-28,Gold,Fuel,F,24462,20150128,2015,Jan,India
Madhupur,2013-11-17,Silver,Fuel,M,101922,20131117,2013,Nov,India
Sri Madhopur,2014-02-16,Gold,Entertainment,F,112588,20140216,2014,Feb,India
Imphal,2014-12-18,Silver,Entertainment,F,282193,20141218,2014,Dec,India
Veraval,2014-08-24,Signature,Grocery,F,19829,20140824,2014,Aug,India
Vidisha,2015-01-05,Gold,Fuel,F,83345,20150105,2015,Jan,India
Tuni,2014-04-16,Gold,Entertainment,M,131409,20140416,2014,Apr,India
Buxar,2014-10-24,Silver,Grocery,F,218046,20141024,2014,Oct,India
Barbil,2014-04-15,Gold,Entertainment,F,256764,20140415,2014,Apr,India
Bheemunipatnam,2013-10-10,Platinum,Grocery,M,297116,20131010,2013,Oct,India
Perumbavoor,2015-02-05,Platinum,Entertainment,F,112371,20150205,2015,Feb,India
Tindivanam,2014-10-17,Silver,Bills,F,54615,20141017,2014,Oct,India
Raigarh,2014-12-14,Silver,Entertainment,M,243680,20141214,2014,Dec,India
Sirohi,2015-05-26,Platinum,Food,F,5111,20150526,2015,May,India
Sailu,2014-10-26,Gold,Fuel,M,219697,20141026,2014,Oct,India
Latur,2014-01-19,Gold,Fuel,F,18720,20140119,2014,Jan,India
Madhepura,2014-09-02,Signature,Grocery,F,104046,20140902,2014,Sep,India
Yellandu,2014-08-11,Signature,Fuel,F,93551,20140811,2014,Aug,India
Malerkotla,2014-02-13,Signature,Food,F,156422,20140213,2014,Feb,India
Dumraon,2014-06-14,Silver,Entertainment,F,197094,20140614,2014,Jun,India
Maihar,2014-11-04,Signature,Bills,F,175788,20141104,2014,Nov,India
Pilkhuwa,2014-04-23,Silver,Entertainment,F,150033,20140423,2014,Apr,India
Tiruppur,2014-01-20,Silver,Grocery,M,236460,20140120,2014,Jan,India
Tundla,2014-07-16,Gold,Grocery,F,71369,20140716,2014,Jul,India
Vadipatti,2014-02-24,Silver,Bills,M,239109,20140224,2014,Feb,India
Mavoor,2015-02-24,Gold,Bills,M,19174,20150224,2015,Feb,India
Rabkavi Banhatti,2014-12-14,Silver,Entertainment,M,66393,20141214,2014,Dec,India
Madurai,2014-02-18,Signature,Bills,F,80715,20140218,2014,Feb,India
Surat,2014-05-21,Gold,Entertainment,M,204034,20140521,2014,May,India
Porsa,2014-04-02,Gold,Fuel,F,189680,20140402,2014,Apr,India
Vinukonda,2014-05-22,Gold,Fuel,F,47043,20140522,2014,May,India
Tandur,2015-04-10,Signature,Bills,F,21525,20150410,2015,Apr,India
Palanpur,2014-11-28,Silver,Food,M,102040,20141128,2014,Nov,India
Tasgaon,2014-08-27,Signature,Entertainment,F,105621,20140827,2014,Aug,India
Thanjavur,2015-02-27,Signature,Entertainment,F,197573,20150227,2015,Feb,India
Haldwani-cum-Kathgodam,2013-12-06,Gold,Food,M,97150,20131206,2013,Dec,India
Rayachoti,2014-03-08,Silver,Fuel,M,19605,20140308,2014,Mar,India
Partur,2014-01-28,Signature,Fuel,F,177436,20140128,2014,Jan,India
Lucknow,2014-08-11,Gold,Grocery,F,281556,20140811,2014,Aug,India
Charkhi Dadri,2014-08-11,Gold,Bills,M,232899,20140811,2014,Aug,India
Bhavnagar,2014-02-22,Signature,Entertainment,F,232476,20140222,2014,Feb,India
Shahjahanpur,2013-12-25,Signature,Entertainment,F,185108,20131225,2013,Dec,India
Supaul,2014-06-04,Gold,Bills,M,16932,20140604,2014,Jun,India
Sihora,2015-02-19,Gold,Entertainment,M,139147,20150219,2015,Feb,India
Shivamogga,2014-05-02,Gold,Bills,M,210207,20140502,2014,May,India
Bathinda,2014-08-12,Platinum,Fuel,M,185349,20140812,2014,Aug,India
Kovvur,2014-06-21,Platinum,Entertainment,M,250884,20140621,2014,Jun,India
Ozar,2014-02-05,Platinum,Food,M,47828,20140205,2014,Feb,India
Maihar,2015-05-12,Platinum,Fuel,F,81891,20150512,2015,May,India
Talikota,2015-02-07,Platinum,Fuel,F,247169,20150207,2015,Feb,India
Jamui,2014-12-29,Gold,Entertainment,M,23829,20141229,2014,Dec,India
Talikota,2015-01-25,Gold,Fuel,M,167864,20150125,2015,Jan,India
Mangaluru,2014-08-25,Silver,Grocery,F,166920,20140825,2014,Aug,India
Gangarampur,2014-07-03,Gold,Bills,M,118210,20140703,2014,Jul,India
Koyilandy,2014-08-01,Silver,Bills,F,254501,20140801,2014,Aug,India
Raiganj,2013-12-12,Gold,Fuel,F,117629,20131212,2013,Dec,India
Silchar,2014-08-09,Gold,Food,M,111652,20140809,2014,Aug,India
Sircilla,2015-03-17,Platinum,Entertainment,M,99981,20150317,2015,Mar,India
Chikkamagaluru,2013-11-11,Gold,Entertainment,F,273502,20131111,2013,Nov,India
Sangrur,2014-10-18,Silver,Grocery,M,209819,20141018,2014,Oct,India
Nanpara,2014-01-19,Signature,Grocery,M,264598,20140119,2014,Jan,India
Surandai,2015-01-28,Signature,Bills,F,102501,20150128,2015,Jan,India
Margao,2014-04-14,Platinum,Entertainment,M,241155,20140414,2014,Apr,India
Porbandar,2014-03-17,Platinum,Fuel,M,160614,20140317,2014,Mar,India
Shivpuri,2014-10-29,Gold,Bills,F,213394,20141029,2014,Oct,India
Jalandhar,2015-03-11,Platinum,Food,M,98962,20150311,2015,Mar,India
Baripada Town,2015-04-16,Signature,Grocery,F,124215,20150416,2015,Apr,India
Barpeta,2014-01-26,Gold,Fuel,M,243540,20140126,2014,Jan,India
Bhimavaram,2015-03-31,Platinum,Grocery,F,9658,20150331,2015,Mar,India
Sehore,2014-08-17,Signature,Fuel,M,101334,20140817,2014,Aug,India
Mihijam,2014-04-23,Platinum,Fuel,M,156857,20140423,2014,Apr,India
Ramanagaram,2014-08-31,Gold,Grocery,M,274450,20140831,2014,Aug,India
Agartala,2014-10-30,Silver,Entertainment,M,288868,20141030,2014,Oct,India
Latur,2014-08-25,Gold,Entertainment,F,121511,20140825,2014,Aug,India
Faridkot,2015-02-12,Signature,Grocery,M,275919,20150212,2015,Feb,India
Margao,2015-05-20,Gold,Bills,M,246699,20150520,2015,May,India
Anakapalle,2015-03-13,Gold,Grocery,M,232618,20150313,2015,Mar,India
Punalur,2015-03-15,Silver,Grocery,F,124082,20150315,2015,Mar,India
Nellikuppam,2014-01-14,Silver,Food,F,94957,20140114,2014,Jan,India
Tumkur,2014-11-18,Gold,Fuel,M,200871,20141118,2014,Nov,India
Sangamner,2014-09-18,Silver,Food,F,139797,20140918,2014,Sep,India
Pipar City,2014-09-16,Signature,Entertainment,M,203197,20140916,2014,Sep,India
Diphu,2015-05-05,Signature,Grocery,F,274358,20150505,2015,May,India
Nirmal,2014-11-27,Platinum,Food,F,296534,20141127,2014,Nov,India
Udaipur,2013-10-25,Platinum,Food,F,262659,20131025,2013,Oct,India
Ramganj Mandi,2014-03-27,Silver,Fuel,M,46837,20140327,2014,Mar,India
Forbesganj,2015-05-07,Silver,Entertainment,M,145080,20150507,2015,May,India
Purna,2014-02-12,Platinum,Fuel,F,11737,20140212,2014,Feb,India
Nandyal,2014-06-04,Silver,Entertainment,M,216313,20140604,2014,Jun,India
Vadakkuvalliyur,2014-02-21,Silver,Entertainment,M,109782,20140221,2014,Feb,India
Srivilliputhur,2014-05-29,Signature,Grocery,F,96322,20140529,2014,May,India
Habra,2014-01-20,Signature,Fuel,M,99556,20140120,2014,Jan,India
Noida,2014-12-24,Gold,Fuel,M,199010,20141224,2014,Dec,India
Sivakasi,2014-07-28,Platinum,Bills,F,191391,20140728,2014,Jul,India
Sattur,2014-07-10,Platinum,Grocery,M,72971,20140710,2014,Jul,India
Palladam,2015-02-17,Gold,Entertainment,M,127139,20150217,2015,Feb,India
Rath,2014-05-04,Signature,Grocery,F,266033,20140504,2014,May,India
Baharampur,2014-08-18,Gold,Fuel,M,197076,20140818,2014,Aug,India
Malerkotla,2015-02-04,Silver,Grocery,F,144694,20150204,2015,Feb,India
Nowgong,2015-04-27,Gold,Fuel,F,145849,20150427,2015,Apr,India
Tanuku,2015-03-30,Silver,Bills,M,215084,20150330,2015,Mar,India
Bapatla,2014-12-27,Silver,Food,F,153626,20141227,2014,Dec,India
Darbhanga,2014-01-07,Gold,Fuel,F,90205,20140107,2014,Jan,India
Maddur,2014-11-18,Platinum,Grocery,M,39281,20141118,2014,Nov,India
Patratu,2013-11-20,Platinum,Food,F,155657,20131120,2013,Nov,India
Faridkot,2015-05-24,Silver,Fuel,M,48826,20150524,2015,May,India
Salur,2014-06-09,Platinum,Bills,F,274445,20140609,2014,Jun,India
Malavalli,2013-10-18,Silver,Bills,M,36885,20131018,2013,Oct,India
Vidisha,2015-01-12,Silver,Grocery,M,206954,20150112,2015,Jan,India
Nanjangud,2014-08-28,Signature,Grocery,M,261337,20140828,2014,Aug,India
Mansa,2014-01-18,Platinum,Bills,M,80109,20140118,2014,Jan,India
Mandvi,2013-12-28,Signature,Food,F,23124,20131228,2013,Dec,India
Sidhi,2013-11-08,Platinum,Food,F,168834,20131108,2013,Nov,India
Chittoor,2014-02-18,Gold,Bills,M,263278,20140218,2014,Feb,India
Alipurduar,2013-10-14,Platinum,Entertainment,M,100013,20131014,2013,Oct,India
Virudhunagar,2014-06-20,Silver,Bills,F,4058,20140620,2014,Jun,India
Sumerpur,2013-10-23,Platinum,Fuel,F,4592,20131023,2013,Oct,India
Shikohabad,2015-03-17,Gold,Fuel,M,253698,20150317,2015,Mar,India
Sardhana,2015-05-05,Platinum,Grocery,F,232030,20150505,2015,May,India
Khair,2014-07-07,Platinum,Entertainment,F,234157,20140707,2014,Jul,India
Ratlam,2014-12-23,Platinum,Grocery,M,54909,20141223,2014,Dec,India
Port Blair,2013-10-30,Silver,Grocery,M,260478,20131030,2013,Oct,India
Madhugiri,2014-02-25,Gold,Grocery,M,146788,20140225,2014,Feb,India
Tura,2014-12-01,Gold,Fuel,F,27693,20141201,2014,Dec,India
Faridkot,2015-03-14,Silver,Entertainment,F,128114,20150314,2015,Mar,India
Arsikere,2014-01-17,Gold,Bills,F,83551,20140117,2014,Jan,India
Mahesana,2014-08-29,Gold,Grocery,F,114860,20140829,2014,Aug,India
Morshi,2013-12-27,Silver,Grocery,M,15565,20131227,2013,Dec,India
Mandideep,2015-03-29,Silver,Entertainment,F,228488,20150329,2015,Mar,India
Jamshedpur,2013-12-26,Gold,Bills,M,289690,20131226,2013,Dec,India
Sangole,2014-04-26,Gold,Food,F,55822,20140426,2014,Apr,India
Nalbari,2015-03-18,Signature,Bills,F,6407,20150318,2015,Mar,India
Nagarkurnool,2014-12-26,Platinum,Fuel,F,231232,20141226,2014,Dec,India
Kakinada,2014-05-15,Platinum,Fuel,M,165299,20140515,2014,May,India
Nirmal,2014-12-01,Gold,Bills,M,72538,20141201,2014,Dec,India
Partur,2014-01-14,Platinum,Entertainment,F,215390,20140114,2014,Jan,India
Tiruppur,2014-06-24,Platinum,Entertainment,F,15779,20140624,2014,Jun,India
Surapura,2013-10-23,Gold,Food,F,191508,20131023,2013,Oct,India
Giridih,2014-05-06,Silver,Food,M,33365,20140506,2014,May,India
Anantnag,2013-11-02,Signature,Food,F,49363,20131102,2013,Nov,India
Sasvad,2014-06-29,Platinum,Bills,F,97946,20140629,2014,Jun,India
Lalsot,2014-04-13,Signature,Grocery,M,90086,20140413,2014,Apr,India
Morvi,2014-12-26,Signature,Entertainment,F,34701,20141226,2014,Dec,India
Lakshmeshwar,2013-10-04,Silver,Bills,F,83905,20131004,2013,Oct,India
Sabalgarh,2013-10-07,Signature,Grocery,M,104886,20131007,2013,Oct,India
Shirdi,2013-12-16,Gold,Fuel,F,223706,20131216,2013,Dec,India
Nadbai,2014-03-26,Platinum,Fuel,M,45475,20140326,2014,Mar,India
Nellikuppam,2014-12-03,Gold,Grocery,F,42879,20141203,2014,Dec,India
Mavelikkara,2014-09-17,Silver,Grocery,M,169648,20140917,2014,Sep,India
Bhongir,2014-03-20,Silver,Food,M,126810,20140320,2014,Mar,India
Pehowa,2014-11-17,Signature,Fuel,M,142443,20141117,2014,Nov,India
Makrana,2014-01-29,Gold,Bills,F,58049,20140129,2014,Jan,India
Singrauli,2015-02-25,Gold,Grocery,F,26542,20150225,2015,Feb,India
Risod,2013-10-09,Signature,Food,F,257838,20131009,2013,Oct,India
Raisen,2014-04-03,Signature,Bills,F,250161,20140403,2014,Apr,India
Rampurhat,2014-04-30,Silver,Grocery,F,209113,20140430,2014,Apr,India
Pandharpur,2014-04-20,Gold,Entertainment,F,228924,20140420,2014,Apr,India
Nashik,2013-12-23,Platinum,Grocery,M,178714,20131223,2013,Dec,India
Mahe,2014-04-20,Silver,Entertainment,M,286214,20140420,2014,Apr,India
Vijayapura,2014-02-08,Signature,Bills,F,175508,20140208,2014,Feb,India
Talode,2014-02-19,Silver,Grocery,F,175315,20140219,2014,Feb,India
Nainital,2014-01-27,Silver,Fuel,M,144443,20140127,2014,Jan,India
Nilambur,2014-12-03,Signature,Bills,M,101951,20141203,2014,Dec,India
Tiruttani,2014-12-28,Signature,Food,F,238682,20141228,2014,Dec,India
Karwar,2015-03-04,Platinum,Bills,F,229327,20150304,2015,Mar,India
Nidadavole,2014-04-03,Signature,Grocery,F,107967,20140403,2014,Apr,India
Raisen,2014-09-16,Platinum,Fuel,F,146858,20140916,2014,Sep,India
Forbesganj,2014-06-20,Signature,Food,F,162395,20140620,2014,Jun,India
Tamluk,2015-04-15,Signature,Bills,F,6726,20150415,2015,Apr,India
Diphu,2014-06-04,Silver,Bills,M,36136,20140604,2014,Jun,India
Charkhi Dadri,2014-04-17,Signature,Fuel,F,167100,20140417,2014,Apr,India
Maddur,2014-07-02,Signature,Entertainment,F,29419,20140702,2014,Jul,India
Mandideep,2014-11-02,Signature,Entertainment,F,35447,20141102,2014,Nov,India
Amravati,2014-01-07,Silver,Entertainment,F,255107,20140107,2014,Jan,India
Sidhpur,2015-05-16,Signature,Bills,M,110020,20150516,2015,May,India
Visakhapatnam,2013-12-08,Silver,Grocery,M,288171,20131208,2013,Dec,India
Bathinda,2014-12-12,Gold,Fuel,M,148901,20141212,2014,Dec,India
Murshidabad,2014-09-05,Silver,Entertainment,M,276369,20140905,2014,Sep,India
Mandamarri,2014-11-22,Gold,Fuel,M,44615,20141122,2014,Nov,India
Patiala,2014-08-06,Signature,Food,M,16901,20140806,2014,Aug,India
Darbhanga,2015-05-07,Platinum,Grocery,F,255941,20150507,2015,May,India
Shimla,2015-03-09,Silver,Food,M,285846,20150309,2015,Mar,India
Parlakhemundi,2014-02-03,Gold,Grocery,F,253514,20140203,2014,Feb,India
Nanjangud,2014-10-22,Platinum,Bills,F,122525,20141022,2014,Oct,India
Siddipet,2013-10-17,Silver,Food,M,144609,20131017,2013,Oct,India
Thane,2014-04-23,Platinum,Entertainment,F,26854,20140423,2014,Apr,India
Malegaon,2013-10-10,Platinum,Bills,M,292535,20131010,2013,Oct,India
Vijayapura,2015-02-17,Gold,Food,F,273745,20150217,2015,Feb,India
Kendujhar,2014-05-07,Platinum,Food,M,101448,20140507,2014,May,India
Chilakaluripet,2015-03-23,Platinum,Fuel,F,88098,20150323,2015,Mar,India
Bongaigaon City,2015-05-23,Platinum,Food,F,4363,20150523,2015,May,India
Chalakudy,2015-01-30,Signature,Entertainment,F,64652,20150130,2015,Jan,India
Ponnani,2014-07-22,Gold,Fuel,M,98361,20140722,2014,Jul,India
Yamunanagar,2014-12-11,Signature,Bills,F,69977,20141211,2014,Dec,India
Jalandhar,2014-05-08,Signature,Grocery,F,279445,20140508,2014,May,India
Rewari,2014-07-11,Signature,Food,F,167284,20140711,2014,Jul,India
Sikar,2014-01-24,Signature,Fuel,F,81863,20140124,2014,Jan,India
Anjar,2014-09-06,Platinum,Food,F,113262,20140906,2014,Sep,India
Wankaner,2014-12-30,Silver,Bills,M,235458,20141230,2014,Dec,India
Navsari,2014-06-29,Platinum,Entertainment,F,280424,20140629,2014,Jun,India
Ranchi,2015-05-02,Platinum,Fuel,M,138277,20150502,2015,May,India
Bhainsa,2015-02-04,Signature,Food,M,6726,20150204,2015,Feb,India
Thana Bhawan,2014-12-02,Gold,Food,F,152271,20141202,2014,Dec,India
Rae Bareli,2014-03-09,Platinum,Food,F,96470,20140309,2014,Mar,India
Kadi,2015-01-04,Signature,Food,M,265403,20150104,2015,Jan,India
Kancheepuram,2014-06-23,Signature,Grocery,F,139613,20140623,2014,Jun,India
Thana Bhawan,2014-01-15,Platinum,Food,F,94812,20140115,2014,Jan,India
Panipat,2014-10-05,Signature,Entertainment,M,82993,20141005,2014,Oct,India
Sonamukhi,2014-09-14,Signature,Fuel,F,38834,20140914,2014,Sep,India
Zunheboto,2013-11-04,Signature,Bills,M,89271,20131104,2013,Nov,India
Mokokchung,2013-11-09,Silver,Entertainment,M,37994,20131109,2013,Nov,India
Kochi,2014-06-14,Silver,Fuel,M,172477,20140614,2014,Jun,India
Mysore,2014-05-27,Platinum,Grocery,M,10462,20140527,2014,May,India
Hardwar,2013-12-29,Platinum,Bills,M,163082,20131229,2013,Dec,India
Srivilliputhur,2015-02-21,Platinum,Food,M,187415,20150221,2015,Feb,India
Periyasemur,2014-09-25,Signature,Food,M,87002,20140925,2014,Sep,India
Rajsamand,2015-01-07,Silver,Food,M,80441,20150107,2015,Jan,India
Guntur,2014-10-25,Platinum,Grocery,M,97246,20141025,2014,Oct,India
Siruguppa,2015-02-06,Gold,Bills,M,187342,20150206,2015,Feb,India
Itarsi,2014-11-12,Platinum,Bills,F,131875,20141112,2014,Nov,India
Mihijam,2014-05-17,Silver,Bills,M,173375,20140517,2014,May,India
Raghunathganj,2015-02-20,Gold,Food,M,20607,20150220,2015,Feb,India
Ichalkaranji,2015-02-25,Platinum,Grocery,F,95737,20150225,2015,Feb,India
Bankura,2014-03-30,Platinum,Grocery,M,286632,20140330,2014,Mar,India
Mandla,2014-10-14,Signature,Grocery,F,149279,20141014,2014,Oct,India
